,selfie,smile,med1,pdop,adip,rano,osmb,siga,zale,valt,med2,dhop,shop,logp
46,[C][N][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][C][=N][Ring1][=N],CN1C=C(C#N)C=C1C(=O)NC2=CC=C(CN3CCOCC3)C=N2,0.0526802443104675,0.2920125302610444,0.3383841260962061,0.0119924784911155,0.5312752148358351,0.0562127198834565,0.2500145835351972,0.0,0.1263081835251917,0.559982277963329,0.4239732200334749,0.1154125764473517
47,[O][=C][C][=C][C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][=N][N][Ring1][O][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],O=C1C=CC(N2C=CN=C2)=NN1CCNS(=O)(=O)C3=CC=CC=C3Cl,0.0,0.0837698338109444,0.4178554470186724,0.0067432680670587,0.7461569563166789,0.0018097428237098,0.0906993720444545,0.0,0.1323775265058594,0.5605971031628731,0.4249022892238972,-0.120937071895557
48,[O][=C][C][=C][C][C][Branch2][Ring2][P][C][Branch1][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][O][C][=C][C][=Branch1][Branch1][=C][Ring1][#Branch1][O][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#C][O][Ring2][Ring2][C],O=C1C=CCC(C(O)C(C2=CC=CC=C2)C3=C(O)C=C4C(=C3O)C(=O)CC(C5=CC=CC=C5)O4)O1,0.0529044463898911,0.0867100158371481,0.0063514126456932,0.2233470637477672,0.2182483078623845,2.1508902061027837e-13,1.6744422814333414e-06,0.0,0.1290696538394067,0.5413962283436398,0.3958876339415001,0.0771754925308998
49,[C][N][C][Branch1][#C][S][C][C][=Branch1][C][=O][N][C][=N][N][=C][S][Ring1][Branch1][=N][N][=C][Ring1][#C][C][C][C][Ring1][Ring1],CN1C(SCC(=O)NC2=NN=CS2)=NN=C1C3CC3,0.0847173742087357,0.325875267956141,0.2874797872880344,0.0079331060805791,0.5382727035543117,0.008603099178815,0.0002904842812771,0.0,0.0716076355637229,0.5421994884910486,0.3971014492753623,0.0051981704997717
50,[C][C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][=C][C][Branch1][S][C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][Branch1][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][Branch1][=Branch2][O][C][=Branch1][C][=O][C][C][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Ring2][Ring1][P][O][C][=Branch1][C][=O][C][Ring1][#Branch2][Branch1][C][C][O],CC=C(C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C3(OC(C)=O)C2OC(=O)C3(C)O,0.0653255334464013,0.0067253933804415,0.3439179697143973,0.2628184584340519,0.116983642724223,0.0,0.0,0.0,0.0564737246191677,0.508830321967124,0.346676930972543,-4.552405082232666
51,[C][O][C][=C][C][=C][Branch2][Ring1][Branch1][C][C][N][Branch1][C][C][C][=Branch1][C][=O][C][S][C][=N][N][=N][N][Ring1][Branch1][C][C][=C][Ring2][Ring1][Ring2][O][C],COC1=CC=C(CCN(C)C(=O)CSC2=NN=NN2C)C=C1OC,0.0421001321525222,0.2943028597012718,0.1520066576411262,0.0068694977150022,0.5060130250985769,0.006310786941581,0.054400425749649,0.0,0.1120966274220429,0.5420740503285784,0.396911898274296,0.1686576235783981
52,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][P][C][N][C][=C][Branch2][Ring1][Branch1][C][C][C][C][C][C][S][C][C][N][C][=Branch1][C][=O][N][C][Ring1][=Branch1][Ring1][=Branch2][N][=N][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch2],CC(C)(C)C1=CC=C(CN2C=C(CCCCCC3SCC4NC(=O)NC43)N=N2)C=C1,0.0696129834354906,0.2876779808912305,0.1375791104836933,0.163888613587154,0.091650030986064,3.1956719527501944e-10,8.642306111290021e-10,0.0,0.1104398917826783,0.5195341294412501,0.3628515733778892,0.4081004962234354
53,[O][=C][Branch1][=Branch2][C][C][=C][C][=C][S][Ring1][Branch1][N][C][C][C][N][Branch1][=Branch2][C][C][C][=C][O][C][=Ring1][Branch1][C][C][O][C][Ring1][=N][C][Ring1][S],O=C(CC1=CC=CS1)N2CC3CN(CC=4C=COC=4)CCOC3C2,0.0579608703005936,0.3307189138830738,0.1235450436425538,0.0192460336215291,0.0160685395185895,0.0006184934677047,0.0658779487528297,0.0,0.1032729990911951,0.517156862745098,0.3592592592592592,-3.946714669610531
54,[C][O][C][=C][C][Branch2][Ring2][P][C][=C][C][=Branch1][C][=O][O][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][Ring2][Ring2][Ring1][=C][C][=C][Ring2][Ring2][#C][O],COC1=CC(C=CC(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCO2)=CC=C1O,0.0412400355331172,0.1072543662286625,0.1154708856899903,0.6422290314941808,2.539263798491156e-07,0.0,0.0,0.0,0.0744699580225967,0.519553527782304,0.3628808864265928,-91.55553525130544
55,[C][C][=C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][N][=C][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][N][=C][C][=C][C][=C][N][Ring2][Ring1][#Branch2][Ring1][=Branch1],CC1=C(C(=O)NN=CC2=CC=C(N3CCOCC3)C=C2)N=C4C=CC=CN14,0.0475651494154494,0.0983199163215283,0.1370004630365567,0.0306817901544232,0.2252496295171573,0.0796934434791849,0.0805409687305851,0.0,0.1307196405191941,0.5518223625506211,0.4116426811876053,0.8166111201301387
56,[C][N][C][=C][Branch2][Ring2][O][N][C][=N][C][=C][C][Branch2][Ring1][=C][C][=C][C][=C][Branch1][S][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][C][Branch1][Ring1][C][#N][=C][Ring1][P][=N][Ring2][Ring1][#Branch1][C][=N][Ring2][Ring1][=N],CN1C=C(NC2=NC=CC(C3=CC=C(N4CCC(C(N)=O)CC4)C(C#N)=C3)=N2)C=N1,0.0696129834354906,0.1105340156943894,0.1296157477197844,0.0346691068404695,0.7068562969278723,2.5767121187530066e-07,0.0077379300325104,0.0,0.1354240140889702,0.5575016523463319,0.4202247191011235,0.5093968928153118
57,[O][=C][Branch1][C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N][C][=C][Ring2][Ring1][Branch1],O=C(O)C1=CC=C(S(=O)(=O)N2CCN(C3=CC=CC=N3)CC2)C=C1,0.0483481220624531,0.3073893117471359,0.3521803625302495,0.0104124903459151,0.6752775177193371,0.0199488830436621,0.2260524523067099,0.0,0.174210330949057,0.5221302113078241,0.3667745415318231,0.7744647223780825
58,[O][=C][Branch1][Ring1][C][I][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],O=C(CI)OC1=CC=C([N+1](=O)[O-1])C=C1,0.0,0.0887896882088785,0.0068190739990345,0.0178572145899112,0.1820619174307572,0.0005946544981517,5.7163796718691805e-09,0.0,0.0795214199008833,0.5088191198518388,0.3466600033316675,0.8101787784859182
59,[C][C][Branch1][C][C][C][C][=C][C][Branch1][C][C][C][C][C][C][C][Ring1][Branch1][Branch1][C][C][C][C][C][C][Ring1][#Branch1][C][C][Branch1][C][O][C][Branch1][C][O][C][C][Branch1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][C][Ring1][P][Ring1][N][C][O][Ring2][Ring1][C],CC(C)CC=CC(C)C1CCC2C1(C)CCC3C24CC(O)C5(O)CC(OS(=O)(=O)O)CCC35CO4,0.1305297202314321,0.0069463280858586,0.0040329709503271,0.2295716457414931,0.1483679217597159,4.069597629737689e-23,2.5467595560274643e-27,0.0,0.0528139548679902,0.5066383920339296,0.3433646812957158,-2.71222438173339
60,[C][C][=C][N][Branch2][=Branch1][#Branch1][C][C][C][Branch1][Ring2][N][=N+1][=N-1][C][Branch2][Branch1][#Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][=C][C][=C][Branch2][Ring1][Branch2][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1][O][Ring2][Ring2][=Branch1][C][=Branch1][C][=O][NH1][C][Ring2][Ring2][=N][=O],CC1=CN(C2CC(N=[N+1]=[N-1])C(COP(=O)(O)OP(=O)(O)OCC3=CC=C(OC(=O)C4=CC=C(C(F)(F)F)C=C4)C=C3)O2)C(=O)[NH1]C1=O,0.0427773992962896,0.1084817288709757,0.1428765269059901,0.1857899715664811,0.1588101264688363,2.732803802030737e-72,3.566077854162423e-10,0.0,0.112951935322615,0.5284823409486119,0.3763733152112357,-0.1039354111963605
61,[C][#C][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring2][=N][N][C][Branch1][C][C][C][=C][C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][O][C][Ring2][Ring1][=Branch1][=Ring1][=N][=C][Ring2][Ring1][S],C#CC1=CC(F)=CC(NC(C)C2=CC(C(=O)N(C)C)=CC=3C(=O)C=C(N4CCOCC4)OC2=3)=C1,0.0734663279967451,0.115947843051403,0.1218327731484753,0.1561986480023089,0.1484301077654173,2.3161845399663186e-07,5.104157906902231e-06,0.0,0.1273704505281669,0.5721420643729189,0.4423480083857442,0.4684667697030522
62,[O][=C][Branch2][Ring1][P][C][C][C][C][C][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][Ring1][P][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N],O=C(CCC1CCCN(C(=O)C2=CC=C3C(=C2)OCO3)C1)N4CCN(C5=CC=CC=N5)CC4,0.0493023767769673,0.3355335772422093,0.0069680557838569,0.0697739218615341,0.2336388561612188,9.12718549788278e-06,2.7076492324552312e-08,0.0,0.166163751089798,0.523123136102347,0.3682749612213241,0.7250258747656821
63,[C][C][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][Branch2][Branch1][Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][Ring2][Ring2][Branch1],CC(C)C(=O)N1CCC(C(=O)NC(C(=O)NC(CCCCN)C(=O)OC(C)(C)C)C(C)C2=C[NH1]C3=CC=CC=C23)CC1,0.0823666225822316,0.4558423058385518,0.4472135954999579,0.1567403403642007,0.293574496298498,0.0,0.0,0.0,0.1243761101868291,0.5211187802616668,0.3652461568398521,0.2461246212004272
64,[C][C][C][C][=C][O][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][C][C][Branch1][C][O][C][Ring1][#Branch1][O][C],CCCC=C1OC(=O)C2=C1CCC(O)C2OC,0.1426631751602753,0.006720002282677,0.1258970937587543,0.0111610219013588,0.0505913124838763,0.0079483145512512,0.01547155340445,0.0,0.0857282833114582,0.502770960335682,0.3375205622850306,-1.666863557777187
65,[C][O][C][=C][C][Branch1][C][O][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][C][Branch1][C][O][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring1][S][=O],COC1=CC(O)=C2C(=C1)OCC(O)(CC3=CC=C(O)C=C3)C2=O,0.0479463301485384,0.2156655464068768,0.3702658155886772,0.0172752136704475,0.6986386017583411,0.0136405483110534,0.0854709077044358,0.0,0.1290179855459578,0.5277676287906468,0.3752933057280883,-0.5164476987161954
66,[C][C][Branch1][C][C][N][C][C][C][Branch1][Branch2][C][C][N][C][C][Ring1][=Branch1][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Ring1][#C],CC(C)NC1CC2(CCNCC2)C3=CC(F)=CC=C31,0.1216216216216216,0.1142745276985461,0.3319178987723074,0.0174404319849168,0.0003090307639473,8.241132767491767e-09,0.0258713790531776,0.0,0.0947558739358268,0.5153385995858578,0.3565116615964074,-0.2100688908184
67,[O][=C][Branch1][C][O][C][=Branch1][C][=O][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],O=C(O)C(=O)CC1=C[NH1]C2=CC=CC=C12,0.0203489231889119,0.294174202707276,0.1702950904648076,0.0089858826532943,0.2217672231729132,0.0024995909365625,1.4099528681632493e-05,0.0,0.112778074151036,0.5095411930639675,0.3477511361855508,0.6490040966761392
68,[C][C][=C][Branch2][Branch1][=Branch1][C][N][C][C][Branch2][Ring2][#Branch1][N][C][C][N][Branch2][Ring1][O][C][=Branch1][C][=O][C][C][N][Branch1][=Branch1][C][Branch1][C][C][C][C][C][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1][C][C][C][C][C][Ring2][Ring1][N][C][=N][N][Ring2][Ring2][Ring2][C],CC1=C(CNCC2(N3CCN(C(=O)C4CN(C(C)C)CC4C5=CC=CC=C5)CC3)CCCCC2)C=NN1C,0.0866141732283464,0.3634218921558155,0.0068800594062912,0.1236374356842736,0.0256053916907911,0.0,0.0,0.0,0.1262488873214695,0.5240493987650309,0.3696746470227133,0.3589774895025379
69,[C][C][C][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1][C][Branch1][C][O][C][=C][C][Branch2][Ring1][=Branch1][N][C][C][C][C][Branch1][N][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][C][C][Ring1][=N][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring2][Ring1][=Branch2][Ring1][Branch2],CCC1CN2CCC1CC2C(O)C3=CC(N4CCCC(C(=O)N(CC)CC)C4)=NC5=CC=C(OC)C=C35,0.0969979492078963,0.43495883620084,4.8097969237447805e-05,0.2630231576987019,0.049648996988019,3.0188226932067583e-22,2.5725906299544347e-28,0.0,0.1234213101642732,0.5250623242985202,0.3712052900510971,-0.5561798557116455
70,[C][O][C][=C][C][O][C][Branch1][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Ring1][=Branch2][C][=C][Ring1][=N][O],COC1=CC=2OC(C)=C(C(=O)O)C=2C=C1O,0.0505721737424173,0.274721127897378,0.1442941883986764,0.0274848459271288,0.3545952298470758,0.0118111965807634,3.177077337423896e-05,0.0,0.0896439048206523,0.5203619909502262,0.3641025641025641,0.9645622608071722
71,[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][Ring1][C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Ring1][#C],CC1(C)CC(C)(C)CC(CN)(CC(=O)O)C1,0.1516196087157806,0.0066370662275142,0.0055732714302658,0.03104120850011,0.0786552394265787,0.0035229964443581,0.0013512767964056,0.0,0.0466739691210947,0.5028674422415206,0.3376663571649644,0.3013937710702342
72,[C][C][N][C][C][C][C][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][N][C][=N][C][=C][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][S][C][Ring2][Ring1][Ring2][=O],CCN1CCCC1CNC(=O)CN2C=NC3=CC=C(S(=O)(=O)N4CCC(C)CC4)C=C3C2=O,0.0940645196029504,0.4038818730469177,0.1381090160776576,0.0136850044980617,0.7174322163344565,6.113630066290555e-08,1.3173493978773452e-10,0.0,0.1582860266446056,0.5349366265843354,0.3861264579496624,-0.4499484731092365
73,[C][C][=Branch1][C][=O][N][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][S][S][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][N][C][Ring2][Ring1][Branch1][=O],CC(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC2CSSCC(C(=O)O)NC(=O)C3(CCCC3)CCNC2=O,0.0709885207532891,0.1526524287425724,0.3502847220520294,0.0063546826668393,0.6553233940089436,3.0258180511616885e-29,4.8154123140064164e-14,0.0,0.0972803310257352,0.5184873949579831,0.3612698412698412,-27.4092343179887
74,[O][=C][Branch2][Ring1][O][C][N][C][=N][C][=N][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][=C][Ring1][#Branch2][N][C][C][N][Branch2][Ring1][=Branch1][C][C][C][C][Branch1][N][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][C][C][Ring1][=N][C][Ring1][P],O=C(CNC1=NC=NC2=CC=C(C(F)(F)F)C=C12)NC3CN(C4CCC(N5C(=O)CCC5=O)CC4)C3,0.0655737704918032,0.3418817293789138,0.0061432520409822,0.0292943263272645,0.5871475213967212,5.627211588137974e-06,1.0218077718122974e-06,0.0,0.1205526186524861,0.5338011021402025,0.3844105543451948,0.3024960575242148
75,[C][O][C][=C][C][=C][C][Branch2][Ring1][#Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][#Branch2][N][C][C][C][N][Branch1][C][C][C][C][Ring1][=C][=C][Ring2][Ring1][Ring2],COC1=CC=CC(C2CC(=O)C=C(NCCCN(C)C)C2)=C1,0.0933520056018673,0.115851978757997,0.1551937266109593,0.0242327358379134,0.0079094576360747,1.5992678756872257e-05,0.0035837479099139,0.0,0.1242690573445365,0.5169987349778621,0.3590203106332139,0.4450673235131934
76,[C][C][=C][C][Branch2][Ring2][Branch2][C][=C][Branch1][C][C][C][C][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Ring2][Ring1][Ring1][Branch1][C][C][C][C][Branch1][O][C][=C][Branch1][C][C][C][=Branch1][C][=O][O][O][C][Ring2][Ring1][P],CC1=CC(C2=C(C)CCC(OC3OC(CO)C(O)C(O)C3O)C2(C)C)C(C=C(C)C(=O)O)OC1,0.1161872660372057,0.0064755562299939,0.3131121455425747,0.010197185865801,0.5716785688782862,2.659306892442297e-20,4.033411077176027e-18,0.0,0.0640906417803482,0.5043125754700708,0.3398501140436624,-3.081902194573928
77,[C][C][O][C][=Branch1][C][=O][C][C][C][C][=C][Ring1][Branch1][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][S][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][Ring1][=Branch1][C][Ring2][Ring1][O],CCOC(=O)C12CCC=C1N(CC3=CC=CO3)C(=O)C(CC(=O)NCC4CCCCC4)C2,0.0841406323823342,0.1782786757149016,0.1568643207805063,0.2037766775480957,0.1960463720332997,7.471297701455336e-12,7.245898117510613e-12,0.0,0.107207426628877,0.5101712154602476,0.3487031700288184,0.5366812534112786
78,[C][C][O][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring2][S][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch2][Ring1][Ring1][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][NH1][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2][C][C][Ring2][Ring1][S],CCOC(=O)N1CCN(C(=O)C2=CC=C3C(=O)N(CCC4=CC=C(OC)C(OC)=C4)C(=O)[NH1]C3=C2)CC1,0.0585577224455811,0.1431026387827726,0.1737127239191386,0.0246688826544168,0.6981662389228406,2.0663132771994007e-10,4.2707725120616415e-10,0.0,0.1855848796987931,0.5415669479783348,0.3961456102783726,0.5505791804673406
79,[C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][=N][S][C][=Branch1][C][=S][N][C][C][C][C][Ring1][Branch1][C][Branch1][C][C][C][Ring2][Ring1][Ring2][Ring1][P],CC(O)C1C(=O)N2C(C(=O)O)=C(SC(=S)N3CCCC3)C(C)C12,0.1291193722403541,0.0079309042820929,0.2931509849889643,0.0089182623485466,0.376422151856286,0.0234925848206229,0.0586170292215742,0.0,0.0908652958797874,0.5084860173577628,0.3461566484517304,-1.7337827853911765
80,[C][C][=C][C][Branch1][C][C][=N][C][Branch2][Ring1][Branch1][S][C][C][=Branch1][C][=O][N][C][=N][C][=Branch1][C][=O][C][Branch1][C][C][S][Ring1][#Branch1][=N][Ring2][Ring1][Ring1],CC1=CC(C)=NC(SCC(=O)NC2=NC(=O)C(C)S2)=N1,0.0758534108063383,0.1080131230998204,0.1366269944734316,0.0085174657870863,0.5161041372344305,0.0301601848955997,0.0107220267948382,0.0,0.0868262786301122,0.5278750625402044,0.3754556500607533,-0.6621834002602629
81,[C][N][Branch1][C][C][N][=N][C][N][=C][N][Branch1][Branch2][C][C][C][C][O][Ring1][Branch1][C][=Ring1][#Branch2][C][Branch1][C][N][=O],CN(C)N=NC=1N=CN(C2CCCO2)C=1C(N)=O,0.1118033988749894,0.1220626774942213,0.1075505380058673,0.0045566011299454,0.6635286242820131,0.0001872096108693,0.0019549099084892,0.0,0.0683282536082582,0.5316595960235547,0.381174500657816,-1.9135416950162456
82,[C][O][C][=C][C][=C][Branch2][Ring1][=N][C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][#Branch1][C][Ring1][N][=O][C][=C][Ring2][Ring1][Branch2],COC1=CC=C(CNC(=O)CN2C(=O)NC3(CCCCCC3)C2=O)C=C1,0.0621970413571122,0.1384968545724019,0.3907323325822817,0.0280732910065128,0.5244568411684448,0.0127384058153068,0.0035692355051496,0.0,0.1232613895984701,0.5188259983951609,0.3617815086860207,-3.026869703005043
83,[C][C][Branch1][C][C][Branch2][Ring1][S][O][C][C][O][C][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C][Branch1][C][O][C][Ring1][S][O][C][=C][C][=C][C][=C][Ring1][=Branch1],CC(C)(OCC1OC(N2C=NC3=C(N)N=CN=C32)C(O)C1O)C4=CC=CC=C4,0.0516299446106875,0.0929431134310222,0.141075325747616,0.006087609367084,0.7502218700718107,3.395480473250088e-09,0.0134807936962509,0.0,0.1004902122194846,0.5365224650427834,0.3885228360646506,-1.6744847822269566
84,[O][=C][N][C][=C][Branch1][O][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][F][C][Ring1][O][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],O=C1NC2=C(C=CC(F)=C2F)C1(C3=CC=C(O)C=C3)C4=CC=CN=C4,0.0205152484965554,0.0439700032874056,0.1280791815868334,0.0711586302695013,0.0645443622389487,0.0003574428456485,0.092649756096841,0.0,0.1098964061160331,0.5398971247691902,0.3936223218734429,0.7616478271574945
85,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=Branch1][Branch2][=N][N][=C][Branch1][C][N][N][C][Branch1][#C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][Ring2][Ring1][Branch2],COC1=CC2=C(C=C1OC)C(=NN=C(N)N)C(SC3=NC4=CC=CC=C4S3)C2,0.0471077497150708,0.0748336868372322,0.1562734926141501,0.0781677052946063,0.4782673901162877,8.311137757982737e-05,0.1659744424053341,0.0,0.1244356630320835,0.5432037221668329,0.3986189579409918,0.2226965987278561
86,[C][O][C][=Branch1][C][=O][C][S][C][N][=C][Branch1][Ring1][S][C][S][C][=Ring1][#Branch1][C][=Ring1][#Branch2][C],COC(=O)C=1SC=2N=C(SC)SC=2C=1C,0.0586883027285054,0.2581988897471611,0.150927817480181,0.0285468598609534,0.0038405323054305,9.239145969267581e-08,2.064771875841712e-06,0.0,0.060496378247862,0.516758840288252,0.3586578031022475,0.959377736727952
87,[O][=C][NH1][C][=Branch1][C][=O][N][Branch1][N][C][C][O][C][Branch1][Ring1][C][O][O][Ring1][#Branch1][C][=C][Ring1][=C][C][=C][I],O=C1[NH1]C(=O)N(C2COC(CO)O2)C=C1C=CI,0.0600300225187664,0.0978839056750529,0.1015981427967147,0.000869949748024,0.5957649120407902,1.933965547130385e-09,7.350842451702981e-05,0.0,0.0910140229281942,0.5170871809786955,0.3591539623678066,-2.859807588095867
88,[C][=C][C][N][N][=N][N][=C][Ring1][Branch1][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],C=CCN1N=NN=C1C2=CC=CC(Cl)=C2,0.0,0.1336306209562122,0.1282287195030148,0.0119781956880877,0.0106493490503407,4.6514632308430064e-05,6.674482023149994e-06,0.0,0.0813719373626608,0.5107656532598398,0.3496014315926468,0.8467354597518568
89,[C][C][Branch1][C][C][C][C][Branch2][Branch1][Branch2][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C][Branch1][#C][N][C][=Branch1][C][=O][C][Branch1][C][N][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O],CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(N)C(C)C)C(C)C)C(=O)O,0.0428493357447987,0.007037854411954,3.4745567946990416e-05,2.335008126725512e-05,0.5806030754582868,0.0,1.6922431530831513e-25,0.0,0.0247284477311293,0.5127974854063763,0.3526717557251908,-3.743408180271412
90,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][Branch1][Ring2][C][Ring1][Branch2][O][C][Branch1][C][N][=C][Branch1][Ring1][C][#N][C][Ring1][#Branch2][C][=C][C][=C][Branch1][=C][O][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][#C],CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2C3=CC=C(OC(=O)N4CCOCC4)C=C3,0.0793328828021917,0.114706569041783,0.1448013751589601,0.0828204710289243,0.419385504480067,2.1340642875373202e-07,0.0002885200437916,0.0,0.1374643498070537,0.5173520735727919,0.3595542445099967,0.3548843390745263
